id,original,surface,pronunciation,type,field,era,birth_year,death_year,nobel,gender,country,status,description,image,image_page
1517,アルトゥーリ・ヴィルタネン,ヴィルタネン,ヴィルタネン,family,化学,近代,1895,1973,yes,男性,フィンランド/フィンランド大公国,物故,1945年、農業化学と栄養化学における研究と発見、特に糧秣の保存法の発見によりノーベル化学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/A-I-Virtanen-portrait.jpg,https://commons.wikimedia.org/wiki/File:A-I-Virtanen-portrait.jpg
1517,アルトゥーリ・ヴィルタネン,アルトゥーリ・ヴィルタネン,アルトゥーリ・ヴィルタネン,full,化学,近代,1895,1973,yes,男性,フィンランド/フィンランド大公国,物故,1945年、農業化学と栄養化学における研究と発見、特に糧秣の保存法の発見によりノーベル化学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/A-I-Virtanen-portrait.jpg,https://commons.wikimedia.org/wiki/File:A-I-Virtanen-portrait.jpg
1518,キャリー・マリス,マリス,マリス,family,化学,現代,1944,2019,yes,男性,アメリカ合衆国,物故,ポリメラーゼ連鎖反応 (PCR) 法の開発で知られ、その功績により、1993年にノーベル化学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Kary_Mullis.jpg,https://commons.wikimedia.org/wiki/File:Kary_Mullis.jpg
1518,キャリー・マリス,キャリー・マリス,キャリー・マリス,full,化学,現代,1944,2019,yes,男性,アメリカ合衆国,物故,ポリメラーゼ連鎖反応 (PCR) 法の開発で知られ、その功績により、1993年にノーベル化学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Kary_Mullis.jpg,https://commons.wikimedia.org/wiki/File:Kary_Mullis.jpg
1519,ハロルド・クロトー,クロトー,クロトー,family,化学,現代,1939,2016,yes,男性,イギリス,物故,炭素分子フラーレンを発見して炭素化学の新領域を開き、1996年ノーベル化学賞を共同受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Hkroto.jpg,https://commons.wikimedia.org/wiki/File:Hkroto.jpg
1519,ハロルド・クロトー,ハロルド・クロトー,ハロルド・クロトー,full,化学,現代,1939,2016,yes,男性,イギリス,物故,炭素分子フラーレンを発見して炭素化学の新領域を開き、1996年ノーベル化学賞を共同受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Hkroto.jpg,https://commons.wikimedia.org/wiki/File:Hkroto.jpg
1520,ジョン・コーンフォース,コーンフォース,コーンフォース,family,化学,現代,1917,2013,yes,男性,オーストラリア,物故,1975年に酵素触媒反応の立体化学的研究でノーベル化学賞を受賞した化学者である。彼は10代で耳硬化症によりろう者となった。,http://commons.wikimedia.org/wiki/Special:FilePath/John_Cornforth_1975.jpg,https://commons.wikimedia.org/wiki/File:John_Cornforth_1975.jpg
1520,ジョン・コーンフォース,ジョン・コーンフォース,ジョン・コーンフォース,full,化学,現代,1917,2013,yes,男性,オーストラリア,物故,1975年に酵素触媒反応の立体化学的研究でノーベル化学賞を受賞した化学者である。彼は10代で耳硬化症によりろう者となった。,http://commons.wikimedia.org/wiki/Special:FilePath/John_Cornforth_1975.jpg,https://commons.wikimedia.org/wiki/File:John_Cornforth_1975.jpg
1521,ドナルド・クラム,クラム,クラム,family,化学,現代,1919,2001,yes,男性,アメリカ合衆国,物故,特定の分子を選択的に認識するホスト・ゲスト化学を発展させ、1987年ノーベル化学賞を受賞。,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/scientist/sc_292c5bed26.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/scientist/sc_292c5bed26.svg
1521,ドナルド・クラム,ドナルド・クラム,ドナルド・クラム,full,化学,現代,1919,2001,yes,男性,アメリカ合衆国,物故,特定の分子を選択的に認識するホスト・ゲスト化学を発展させ、1987年ノーベル化学賞を受賞。,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/scientist/sc_292c5bed26.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/scientist/sc_292c5bed26.svg
1522,パウル・クルッツェン,クルッツェン,クルッツェン,family,化学,現代,1933,2021,yes,男性,オランダ王国/ドイツ,物故,1995年のノーベル化学賞受賞者。ジョージア工科大学とストックホルム大学で教授を務めた。,http://commons.wikimedia.org/wiki/Special:FilePath/Paul_Crutzen.jpg,https://commons.wikimedia.org/wiki/File:Paul_Crutzen.jpg
1522,パウル・クルッツェン,パウル・クルッツェン,パウル・クルッツェン,full,化学,現代,1933,2021,yes,男性,オランダ王国/ドイツ,物故,1995年のノーベル化学賞受賞者。ジョージア工科大学とストックホルム大学で教授を務めた。,http://commons.wikimedia.org/wiki/Special:FilePath/Paul_Crutzen.jpg,https://commons.wikimedia.org/wiki/File:Paul_Crutzen.jpg
1523,イライアス・コーリー,コーリー,コーリー,family,化学,現代,1928,NA,yes,男性,アメリカ合衆国,存命,逆合成解析を軸とする有機合成の理論と方法論を体系化し、1990年ノーベル化学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/E.J.Coreyx240.jpg,https://commons.wikimedia.org/wiki/File:E.J.Coreyx240.jpg
1523,イライアス・コーリー,イライアス・コーリー,イライアス・コーリー,full,化学,現代,1928,NA,yes,男性,アメリカ合衆国,存命,逆合成解析を軸とする有機合成の理論と方法論を体系化し、1990年ノーベル化学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/E.J.Coreyx240.jpg,https://commons.wikimedia.org/wiki/File:E.J.Coreyx240.jpg
1524,トーマス・チェック,チェック,チェック,family,化学,現代,1947,NA,yes,男性,アメリカ合衆国,存命,RNA自体が化学反応を触媒できることを発見し、1989年ノーベル化学賞を共同受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas_Cech_HD2007_Othmer_Gold_Medal_portrait2.JPG,https://commons.wikimedia.org/wiki/File:Thomas_Cech_HD2007_Othmer_Gold_Medal_portrait2.JPG
1524,トーマス・チェック,トーマス・チェック,トーマス・チェック,full,化学,現代,1947,NA,yes,男性,アメリカ合衆国,存命,RNA自体が化学反応を触媒できることを発見し、1989年ノーベル化学賞を共同受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas_Cech_HD2007_Othmer_Gold_Medal_portrait2.JPG,https://commons.wikimedia.org/wiki/File:Thomas_Cech_HD2007_Othmer_Gold_Medal_portrait2.JPG
1525,ハワード・フローリー,フローリー,フローリー,family,化学,近代,1898,1968,yes,男性,オーストラリア,物故,ペニシリンの抽出によりエルンスト・ボリス・チェーン、アレクサンダー・フレミングとともに1945年度のノーベル生理学・医学賞を受賞した生理学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Howard_Walter_Florey_1945.jpg,https://commons.wikimedia.org/wiki/File:Howard_Walter_Florey_1945.jpg
1525,ハワード・フローリー,ハワード・フローリー,ハワード・フローリー,full,化学,近代,1898,1968,yes,男性,オーストラリア,物故,ペニシリンの抽出によりエルンスト・ボリス・チェーン、アレクサンダー・フレミングとともに1945年度のノーベル生理学・医学賞を受賞した生理学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Howard_Walter_Florey_1945.jpg,https://commons.wikimedia.org/wiki/File:Howard_Walter_Florey_1945.jpg
1526,タデウシュ・ライヒスタイン,ライヒスタイン,ライヒスタイン,family,化学,近代,1897,1996,yes,男性,スイス/ポーランド,物故,1950年ノーベル生理学・医学賞受賞。スイス国籍。,http://commons.wikimedia.org/wiki/Special:FilePath/Thadeus_Reichstein_ETH-Bib_Portr_10137.jpg,https://commons.wikimedia.org/wiki/File:Thadeus_Reichstein_ETH-Bib_Portr_10137.jpg
1526,タデウシュ・ライヒスタイン,タデウシュ・ライヒスタイン,タデウシュ・ライヒスタイン,full,化学,近代,1897,1996,yes,男性,スイス/ポーランド,物故,1950年ノーベル生理学・医学賞受賞。スイス国籍。,http://commons.wikimedia.org/wiki/Special:FilePath/Thadeus_Reichstein_ETH-Bib_Portr_10137.jpg,https://commons.wikimedia.org/wiki/File:Thadeus_Reichstein_ETH-Bib_Portr_10137.jpg
1527,ジェルマン・アンリ・ヘス,ヘス,ヘス,family,化学,近代,1802,1850,no,男性,ジュネーヴ州/ロシア帝国,物故,化学反応の熱量は反応経路によらないというヘスの法則を発見し熱化学の基礎を築いた。,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait_of_Professor_of_Chemistry_German_Ivanovich_Hess.jpg,https://commons.wikimedia.org/wiki/File:Portrait_of_Professor_of_Chemistry_German_Ivanovich_Hess.jpg
1527,ジェルマン・アンリ・ヘス,ジェルマン・アンリ・ヘス,ジェルマン・アンリ・ヘス,full,化学,近代,1802,1850,no,男性,ジュネーヴ州/ロシア帝国,物故,化学反応の熱量は反応経路によらないというヘスの法則を発見し熱化学の基礎を築いた。,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait_of_Professor_of_Chemistry_German_Ivanovich_Hess.jpg,https://commons.wikimedia.org/wiki/File:Portrait_of_Professor_of_Chemistry_German_Ivanovich_Hess.jpg
1528,ジャン・セネビエ,セネビエ,セネビエ,family,化学,近代,1742,1809,no,男性,ジュネーヴ共和国,物故,スイスの科学者である。植物生理学の分野で先駆的な研究を行ったことで知られる。ジュネーブの商人の家に生まれた。,http://commons.wikimedia.org/wiki/Special:FilePath/Jean_Senebier.jpg,https://commons.wikimedia.org/wiki/File:Jean_Senebier.jpg
1528,ジャン・セネビエ,ジャン・セネビエ,ジャン・セネビエ,full,化学,近代,1742,1809,no,男性,ジュネーヴ共和国,物故,スイスの科学者である。植物生理学の分野で先駆的な研究を行ったことで知られる。ジュネーブの商人の家に生まれた。,http://commons.wikimedia.org/wiki/Special:FilePath/Jean_Senebier.jpg,https://commons.wikimedia.org/wiki/File:Jean_Senebier.jpg
1529,ニコラ・テオドール・ド・ソシュール,ソシュール,ソシュール,family,化学/地学,近代,1767,1845,no,男性,ジュネーヴ共和国/スイス/フランス,物故,植物による炭酸ガス吸収と土壌からの養分摂取を定量的に解明し、植物生理学の基礎を築いた。,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas-Th%C3%A9odore_de_Saussure.jpg,https://commons.wikimedia.org/wiki/File:Nicolas-Th%C3%A9odore_de_Saussure.jpg
1529,ニコラ・テオドール・ド・ソシュール,ニコラ・テオドール・ド・ソシュール,ニコラ・テオドール・ド・ソシュール,full,化学/地学,近代,1767,1845,no,男性,ジュネーヴ共和国/スイス/フランス,物故,植物による炭酸ガス吸収と土壌からの養分摂取を定量的に解明し、植物生理学の基礎を築いた。,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas-Th%C3%A9odore_de_Saussure.jpg,https://commons.wikimedia.org/wiki/File:Nicolas-Th%C3%A9odore_de_Saussure.jpg
1530,マイケル・グレッツェル,グレッツェル,グレッツェル,family,化学,現代,1944,NA,no,男性,スイス,存命,色素増感太陽電池の発明者として知られる。,http://commons.wikimedia.org/wiki/Special:FilePath/Michael_Gr%C3%A4tzel.jpg,https://commons.wikimedia.org/wiki/File:Michael_Gr%C3%A4tzel.jpg
1530,マイケル・グレッツェル,マイケル・グレッツェル,マイケル・グレッツェル,full,化学,現代,1944,NA,no,男性,スイス,存命,色素増感太陽電池の発明者として知られる。,http://commons.wikimedia.org/wiki/Special:FilePath/Michael_Gr%C3%A4tzel.jpg,https://commons.wikimedia.org/wiki/File:Michael_Gr%C3%A4tzel.jpg
1531,アンリ・ルシャトリエ,ルシャトリエ,ルシャトリエ,family,化学,近代,1850,1936,no,男性,フランス,物故,1884年に化学平衡に関するルシャトリエの原理を提出した。,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%90%D0%BD%D1%80%D0%B8_%D0%9B%D1%83%D0%B8_%D0%9B%D0%B5_%D0%A8%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D0%B5.jpg,https://commons.wikimedia.org/wiki/File:%D0%90%D0%BD%D1%80%D0%B8_%D0%9B%D1%83%D0%B8_%D0%9B%D0%B5_%D0%A8%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D0%B5.jpg
1531,アンリ・ルシャトリエ,アンリ・ルシャトリエ,アンリ・ルシャトリエ,full,化学,近代,1850,1936,no,男性,フランス,物故,1884年に化学平衡に関するルシャトリエの原理を提出した。,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%90%D0%BD%D1%80%D0%B8_%D0%9B%D1%83%D0%B8_%D0%9B%D0%B5_%D0%A8%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D0%B5.jpg,https://commons.wikimedia.org/wiki/File:%D0%90%D0%BD%D1%80%D0%B8_%D0%9B%D1%83%D0%B8_%D0%9B%D0%B5_%D0%A8%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D0%B5.jpg
1532,アルバート・ホフマン,ホフマン,ホフマン,family,化学,現代,1906,2008,no,男性,スイス,物故,LSDを初めて合成し、さらにシロシビンとシロシンを単離・合成して幻覚性化合物研究を切り開いた。,http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Hofmann_Oct_1993.jpg,https://commons.wikimedia.org/wiki/File:Albert_Hofmann_Oct_1993.jpg
1532,アルバート・ホフマン,アルバート・ホフマン,アルバート・ホフマン,full,化学,現代,1906,2008,no,男性,スイス,物故,LSDを初めて合成し、さらにシロシビンとシロシンを単離・合成して幻覚性化合物研究を切り開いた。,http://commons.wikimedia.org/wiki/Special:FilePath/Albert_Hofmann_Oct_1993.jpg,https://commons.wikimedia.org/wiki/File:Albert_Hofmann_Oct_1993.jpg
1533,レオポルト・ルジチカ,ルジチカ,ルジチカ,family,化学,近代,1887,1976,yes,男性,スイス/ツィスライタニエン,物故,多員環化合物と高級テルペンの化学を切り開き、1939年ノーベル化学賞を共同受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Lavoslav_Ru%C5%BEi%C4%87ka_1939.jpg,https://commons.wikimedia.org/wiki/File:Lavoslav_Ru%C5%BEi%C4%87ka_1939.jpg
