id,original,surface,pronunciation,type1,type2,generation,genus,rarity,height_m,weight_kg,description,image,image_page
437,ウソハチ,ウソハチ,ウソハチ,いわ,NA,4,ぼんさいポケモン,NA,0.5,15.0,ぼんさいポケモン。いわタイプ。初登場はダイヤモンド・パール。高さ0.5m、重さ15.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_2da34165c6.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
438,マネネ,マネネ,マネネ,エスパー,フェアリー,4,マイムポケモン,NA,0.6,13.0,マイムポケモン。エスパー・フェアリータイプ。初登場はダイヤモンド・パール。高さ0.6m、重さ13.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_f0c28228ff.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
439,ピンプク,ピンプク,ピンプク,ノーマル,NA,4,ままごとポケモン,NA,0.6,24.4,ままごとポケモン。ノーマルタイプ。初登場はダイヤモンド・パール。高さ0.6m、重さ24.4kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_63dee70efe.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
440,ペラップ,ペラップ,ペラップ,ノーマル,ひこう,4,おんぷポケモン,NA,0.5,1.9,おんぷポケモン。ノーマル・ひこうタイプ。初登場はダイヤモンド・パール。高さ0.5m、重さ1.9kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_98166a6e46.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
441,ミカルゲ,ミカルゲ,ミカルゲ,ゴースト,あく,4,ふういんポケモン,NA,1.0,108.0,ふういんポケモン。ゴースト・あくタイプ。初登場はダイヤモンド・パール。高さ1.0m、重さ108.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_1ef695cc8a.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
442,フカマル,フカマル,フカマル,ドラゴン,じめん,4,りくザメポケモン,NA,0.7,20.5,りくザメポケモン。ドラゴン・じめんタイプ。初登場はダイヤモンド・パール。高さ0.7m、重さ20.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_0deddaa1b8.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
443,ガバイト,ガバイト,ガバイト,ドラゴン,じめん,4,ほらあなポケモン,NA,1.4,56.0,ほらあなポケモン。ドラゴン・じめんタイプ。初登場はダイヤモンド・パール。高さ1.4m、重さ56.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_14e3df9208.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
444,ガブリアス,ガブリアス,ガブリアス,ドラゴン,じめん,4,マッハポケモン,NA,1.9,95.0,マッハポケモン。ドラゴン・じめんタイプ。初登場はダイヤモンド・パール。高さ1.9m、重さ95.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_9fe0234bc9.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
1133,メガガブリアス,メガガブリアス,メガガブリアス,ドラゴン,じめん,6,マッハポケモン,NA,1.9,95.0,マッハポケモン。ドラゴン・じめんタイプ。初登場はX・Y。高さ1.9m、重さ95.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_df6c8b133d.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
1134,メガガブリアスZ,メガガブリアスZ,メガガブリアスZ,ドラゴン,NA,9,マッハポケモン,NA,1.9,99.0,マッハポケモン。ドラゴンタイプ。初登場はスカーレット・バイオレット。高さ1.9m、重さ99.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_e04a2348d4.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
445,ゴンベ,ゴンベ,ゴンベ,ノーマル,NA,4,おおぐいポケモン,NA,0.6,105.0,おおぐいポケモン。ノーマルタイプ。初登場はダイヤモンド・パール。高さ0.6m、重さ105.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_c4d30f7db5.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
446,リオル,リオル,リオル,かくとう,NA,4,はもんポケモン,NA,0.7,20.2,はもんポケモン。かくとうタイプ。初登場はダイヤモンド・パール。高さ0.7m、重さ20.2kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_d9e6ac5775.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
447,ルカリオ,ルカリオ,ルカリオ,かくとう,はがね,4,はどうポケモン,NA,1.2,54.0,はどうポケモン。かくとう・はがねタイプ。初登場はダイヤモンド・パール。高さ1.2m、重さ54.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_61b5e5eae2.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1135,メガルカリオ,メガルカリオ,メガルカリオ,かくとう,はがね,6,はどうポケモン,NA,1.3,57.5,はどうポケモン。かくとう・はがねタイプ。初登場はX・Y。高さ1.3m、重さ57.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_1428337a17.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1136,メガルカリオZ,メガルカリオZ,メガルカリオZ,かくとう,はがね,9,はどうポケモン,NA,1.3,49.4,はどうポケモン。かくとう・はがねタイプ。初登場はスカーレット・バイオレット。高さ1.3m、重さ49.4kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_f73be812f7.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
448,ヒポポタス,ヒポポタス,ヒポポタス,じめん,NA,4,カバポケモン,NA,0.8,49.5,カバポケモン。じめんタイプ。初登場はダイヤモンド・パール。高さ0.8m、重さ49.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_4b35202cab.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
449,カバルドン,カバルドン,カバルドン,じめん,NA,4,じゅうりょうポケモン,NA,2.0,300.0,じゅうりょうポケモン。じめんタイプ。初登場はダイヤモンド・パール。高さ2.0m、重さ300.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_f8e5ed069d.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
450,スコルピ,スコルピ,スコルピ,どく,むし,4,さそりポケモン,NA,0.8,12.0,さそりポケモン。どく・むしタイプ。初登場はダイヤモンド・パール。高さ0.8m、重さ12.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_93d1ba2dc5.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
451,ドラピオン,ドラピオン,ドラピオン,どく,あく,4,ばけさそりポケモン,NA,1.3,61.5,ばけさそりポケモン。どく・あくタイプ。初登場はダイヤモンド・パール。高さ1.3m、重さ61.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_7ada938c50.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
452,グレッグル,グレッグル,グレッグル,どく,かくとう,4,どくづきポケモン,NA,0.7,23.0,どくづきポケモン。どく・かくとうタイプ。初登場はダイヤモンド・パール。高さ0.7m、重さ23.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_0acd23a22a.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
453,ドクロッグ,ドクロッグ,ドクロッグ,どく,かくとう,4,どくづきポケモン,NA,1.3,44.4,どくづきポケモン。どく・かくとうタイプ。初登場はダイヤモンド・パール。高さ1.3m、重さ44.4kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_9d6297fab8.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
454,マスキッパ,マスキッパ,マスキッパ,くさ,NA,4,むしとりポケモン,NA,1.4,27.0,むしとりポケモン。くさタイプ。初登場はダイヤモンド・パール。高さ1.4m、重さ27.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_f3314a9590.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
455,ケイコウオ,ケイコウオ,ケイコウオ,みず,NA,4,はねうおポケモン,NA,0.4,7.0,はねうおポケモン。みずタイプ。初登場はダイヤモンド・パール。高さ0.4m、重さ7.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_f89396db12.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
456,ネオラント,ネオラント,ネオラント,みず,NA,4,ネオンポケモン,NA,1.2,24.0,ネオンポケモン。みずタイプ。初登場はダイヤモンド・パール。高さ1.2m、重さ24.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_e8e1f99d6b.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
457,タマンタ,タマンタ,タマンタ,みず,ひこう,4,カイトポケモン,NA,1.0,65.0,カイトポケモン。みず・ひこうタイプ。初登場はダイヤモンド・パール。高さ1.0m、重さ65.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_ebf021f5e1.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
458,ユキカブリ,ユキカブリ,ユキカブリ,くさ,こおり,4,じゅひょうポケモン,NA,1.0,50.5,じゅひょうポケモン。くさ・こおりタイプ。初登場はダイヤモンド・パール。高さ1.0m、重さ50.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_517f3e2674.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
459,ユキノオー,ユキノオー,ユキノオー,くさ,こおり,4,じゅひょうポケモン,NA,2.2,135.5,じゅひょうポケモン。くさ・こおりタイプ。初登場はダイヤモンド・パール。高さ2.2m、重さ135.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_3a96c40a82.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1137,メガユキノオー,メガユキノオー,メガユキノオー,くさ,こおり,6,じゅひょうポケモン,NA,2.7,185.0,じゅひょうポケモン。くさ・こおりタイプ。初登場はX・Y。高さ2.7m、重さ185.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_74c4972fa6.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
460,マニューラ,マニューラ,マニューラ,あく,こおり,4,かぎづめポケモン,NA,1.1,34.0,かぎづめポケモン。あく・こおりタイプ。初登場はダイヤモンド・パール。高さ1.1m、重さ34.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_6e8b492d76.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
461,ジバコイル,ジバコイル,ジバコイル,でんき,はがね,4,じばポケモン,NA,1.2,180.0,じばポケモン。でんき・はがねタイプ。初登場はダイヤモンド・パール。高さ1.2m、重さ180.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_522377d7f2.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
462,ベロベルト,ベロベルト,ベロベルト,ノーマル,NA,4,なめまわしポケモン,NA,1.7,140.0,なめまわしポケモン。ノーマルタイプ。初登場はダイヤモンド・パール。高さ1.7m、重さ140.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_58fa40e944.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
463,ドサイドン,ドサイドン,ドサイドン,じめん,いわ,4,ドリルポケモン,NA,2.4,282.8,ドリルポケモン。じめん・いわタイプ。初登場はダイヤモンド・パール。高さ2.4m、重さ282.8kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_b540538f77.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
464,モジャンボ,モジャンボ,モジャンボ,くさ,NA,4,ツルじょうポケモン,NA,2.0,128.6,ツルじょうポケモン。くさタイプ。初登場はダイヤモンド・パール。高さ2.0m、重さ128.6kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_df748eada9.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
465,エレキブル,エレキブル,エレキブル,でんき,NA,4,らいでんポケモン,NA,1.8,138.6,らいでんポケモン。でんきタイプ。初登場はダイヤモンド・パール。高さ1.8m、重さ138.6kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_e77f5f5a94.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
466,ブーバーン,ブーバーン,ブーバーン,ほのお,NA,4,ばくえんポケモン,NA,1.6,68.0,ばくえんポケモン。ほのおタイプ。初登場はダイヤモンド・パール。高さ1.6m、重さ68.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_a17d1d729c.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
467,トゲキッス,トゲキッス,トゲキッス,フェアリー,ひこう,4,しゅくふくポケモン,NA,1.5,38.0,しゅくふくポケモン。フェアリー・ひこうタイプ。初登場はダイヤモンド・パール。高さ1.5m、重さ38.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_3ca4b798bf.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
