id,original,surface,pronunciation,type,image,image_page,birth_year,death_year,nationality,field,achievement
637,モーガン・アルブライト,アルブライト,アルブライト,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0638.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1942年,,米国,熱学・統計物理,熱雑音誘起自己秩序の数理理論構築
637,モーガン・アルブライト,モーガン・アルブライト,モーガン アルブライト,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0638.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1942年,,米国,熱学・統計物理,熱雑音誘起自己秩序の数理理論構築
637,モーガン・アルブライト,モーガン,モーガン,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0638.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1942年,,米国,熱学・統計物理,熱雑音誘起自己秩序の数理理論構築
638,イーサン・キャロウェイ,キャロウェイ,キャロウェイ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0639.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1922年,,米国,熱学・統計物理,情報エントロピーと相転移臨界挙動の結合理論の構築
638,イーサン・キャロウェイ,イーサン・キャロウェイ,イーサン・キャロウェイ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0639.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1922年,,米国,熱学・統計物理,情報エントロピーと相転移臨界挙動の結合理論の構築
638,イーサン・キャロウェイ,イーサン,イーサン,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0639.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1922年,,米国,熱学・統計物理,情報エントロピーと相転移臨界挙動の結合理論の構築
639,ロドリゲス・リア,ロドリゲス,ロドリゲス,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0640.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1927年,,アルゼンチン,理論物理,曲率ゆらぎ系における質量生成理論の創出
639,ロドリゲス・リア,ロドリゲス・リア,ロドリゲス リア,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0640.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1927年,,アルゼンチン,理論物理,曲率ゆらぎ系における質量生成理論の創出
639,ロドリゲス・リア,リア,リア,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0640.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1927年,,アルゼンチン,理論物理,曲率ゆらぎ系における質量生成理論の創出
640,レフ・シロアフ,シロアフ,シロアフ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0641.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1919年,,イスラエル,理論物理,測定基準非依存的量子位相転移理論の提唱
640,レフ・シロアフ,レフ・シロアフ,レフ シロアフ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0641.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1919年,,イスラエル,理論物理,測定基準非依存的量子位相転移理論の提唱
640,レフ・シロアフ,レフ,レフ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0641.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1919年,,イスラエル,理論物理,測定基準非依存的量子位相転移理論の提唱
641,アレッサンドラ・ベッロッティ,ベッロッティ,ベッロッティ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0642.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1904年,,イタリア,理論物理,弱相互作用過程での対称性破れ理論の提唱
641,アレッサンドラ・ベッロッティ,アレッサンドラ・ベッロッティ,アレッサンドラ・ベッロッティ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0642.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1904年,,イタリア,理論物理,弱相互作用過程での対称性破れ理論の提唱
641,アレッサンドラ・ベッロッティ,アレッサンドラ,アレッサンドラ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0642.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1904年,,イタリア,理論物理,弱相互作用過程での対称性破れ理論の提唱
642,ルカ・マッツィーニ,マッツィーニ,マッツィーニ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0643.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1930年,,イタリア,理論物理,カオス的時空系のパターン形成数理理論の構築
642,ルカ・マッツィーニ,ルカ・マッツィーニ,ルカ マッツィーニ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0643.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1930年,,イタリア,理論物理,カオス的時空系のパターン形成数理理論の構築
642,ルカ・マッツィーニ,ルカ,ルカ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0643.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1930年,,イタリア,理論物理,カオス的時空系のパターン形成数理理論の構築
643,ジョルジョ・フェッランテ,フェッランテ,フェッランテ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0644.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1924年,,イタリア,理論物理,原子核物質における量子相転移理論の構築
643,ジョルジョ・フェッランテ,ジョルジョ・フェッランテ,ジョルジョ・フェッランテ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0644.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1924年,,イタリア,理論物理,原子核物質における量子相転移理論の構築
643,ジョルジョ・フェッランテ,ジョルジョ,ジョルジョ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0644.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1924年,,イタリア,理論物理,原子核物質における量子相転移理論の構築
644,ナヴィド・コハラサニ,コハラサニ,コハラサニ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0645.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1937年,,イラン,理論物理,強結合電子流体における対称性保護輸送則の提唱
644,ナヴィド・コハラサニ,ナヴィド・コハラサニ,ナヴィド・コハラサニ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0645.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1937年,,イラン,理論物理,強結合電子流体における対称性保護輸送則の提唱
644,ナヴィド・コハラサニ,ナヴィド,ナヴィド,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0645.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1937年,,イラン,理論物理,強結合電子流体における対称性保護輸送則の提唱
645,ファルハド・アリザデ,アリザデ,アリザデ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0646.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1945年,,イラン,理論物理,自己相互作用型ダークマター理論の構築
645,ファルハド・アリザデ,ファルハド・アリザデ,ファルハド アリザデ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0646.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1945年,,イラン,理論物理,自己相互作用型ダークマター理論の構築
645,ファルハド・アリザデ,ファルハド,ファルハド,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0646.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1945年,,イラン,理論物理,自己相互作用型ダークマター理論の構築
646,アナヤ・デシュムク,デシュムク,デシュムク,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0647.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1925年,,インド,理論物理,非一様時空におけるゲージ場相互作用理論の構築
646,アナヤ・デシュムク,アナヤ・デシュムク,アナヤ デシュムク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0647.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1925年,,インド,理論物理,非一様時空におけるゲージ場相互作用理論の構築
646,アナヤ・デシュムク,アナヤ,アナヤ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0647.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1925年,,インド,理論物理,非一様時空におけるゲージ場相互作用理論の構築
647,アルヴィンド・マルホトラ,マルホトラ,マルホトラ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0648.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1921年,,インド,理論物理,量子拡散過程における統計的干渉理論の構築
647,アルヴィンド・マルホトラ,アルヴィンド・マルホトラ,アルヴィンド マルホトラ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0648.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1921年,,インド,理論物理,量子拡散過程における統計的干渉理論の構築
647,アルヴィンド・マルホトラ,アルヴィンド,アルヴィンド,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0648.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1921年,,インド,理論物理,量子拡散過程における統計的干渉理論の構築
648,ローハン・チャッタジー,チャッタジー,チャッタジー,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0649.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1905年,1982年,インド,理論物理,群対称性から導く保存則の一般理論構築
648,ローハン・チャッタジー,ローハン・チャッタジー,ローハン チャッタジー,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0649.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1905年,1982年,インド,理論物理,群対称性から導く保存則の一般理論構築
