id,original,surface,pronunciation,type,prefecture,parent,status,population,code,description,image,image_page,wikidata
5557,科野村,科野,シナノ,short,長野県,,former,,,長野県下高井郡にあった村。現在の中野市北東部の一角、夜間瀬川右岸にあたる。,,,Q17176521
5558,稲荷山町,稲荷山町,イナリヤママチ,full,長野県,,former,,,長野県更級郡にあった町。現在の千曲市大字稲荷山・桑原にあたる。,,,Q17176976
5558,稲荷山町,稲荷山,イナリヤマ,short,長野県,,former,,,長野県更級郡にあった町。現在の千曲市大字稲荷山・桑原にあたる。,,,Q17176976
5559,稲里村,稲里村,,full,長野県,,former,,,,,,Q96676388
5559,稲里村,稲里,,short,長野県,,former,,,,,,Q96676388
5560,穂波村,穂波村,ホナミムラ,full,長野県,,former,,,長野県下高井郡にあった村。現在の山ノ内町大字佐野・寒沢・戸狩にあたる。,,,Q17174409
5560,穂波村,穂波,ホナミ,short,長野県,,former,,,長野県下高井郡にあった村。現在の山ノ内町大字佐野・寒沢・戸狩にあたる。,,,Q17174409
5561,穂積村,穂積村,ホヅミムラ,full,長野県,,former,,,長野県南佐久郡にあった村。現在の佐久穂町大字穂積および小海町大字東馬流にあたる。,,,Q17175167
5561,穂積村,穂積,ホヅミ,short,長野県,,former,,,長野県南佐久郡にあった村。現在の佐久穂町大字穂積および小海町大字東馬流にあたる。,,,Q17175167
5562,穂高村,穂高村,ホタカムラ,full,長野県,,former,,,長野県下高井郡にあった村。現在の木島平村大字穂高にあたる。,,,Q17174130
5562,穂高村,穂高,ホタカ,short,長野県,,former,,,長野県下高井郡にあった村。現在の木島平村大字穂高にあたる。,,,Q17174130
5563,穂高町,穂高町,ホタカマチ,full,長野県,,former,,,長野県南安曇郡に属していた町。現在の安曇野市北西部にあたる。本項では町制前の名称である東穂高村（ひがしほたかむら）についても述べる。,,,Q5910929
5563,穂高町,穂高,ホタカ,short,長野県,,former,,,長野県南安曇郡に属していた町。現在の安曇野市北西部にあたる。本項では町制前の名称である東穂高村（ひがしほたかむら）についても述べる。,,,Q5910929
5564,竜丘村,竜丘村,タツオカムラ,full,長野県,,former,,,長野県下伊那郡にあった村。現在の飯田市中心部の南方、飯田線時又駅の周辺にあたる。,,,Q17175550
5564,竜丘村,竜丘,タツオカ,short,長野県,,former,,,長野県下伊那郡にあった村。現在の飯田市中心部の南方、飯田線時又駅の周辺にあたる。,,,Q17175550
5565,竜江村,竜江村,タツエムラ,full,長野県,,former,,,長野県下伊那郡にあった村。現在の飯田市大字龍江にあたる。,,,Q17175383
5565,竜江村,竜江,タツエ,short,長野県,,former,,,長野県下伊那郡にあった村。現在の飯田市大字龍江にあたる。,,,Q17175383
5566,笹井村,笹井村,ササイムラ,full,長野県,,former,,,長野県更級郡にあった村。現在の長野市川中島町上氷鉋・川中島町四ツ屋などにあたる。本項では発足時の村名である上氷鉋村（かみひがのむら）についても述べる。,,,Q17174722
5566,笹井村,笹井,ササイ,short,長野県,,former,,,長野県更級郡にあった村。現在の長野市川中島町上氷鉋・川中島町四ツ屋などにあたる。本項では発足時の村名である上氷鉋村（かみひがのむら）についても述べる。,,,Q17174722
5567,笹賀村,笹賀村,ササガムラ,full,長野県,,former,,,長野県中西部に存在した村（1889年4月1日-）。1954年8月1日に昭和の大合併で松本市に編入された。,,,Q11602663
5567,笹賀村,笹賀,ササガ,short,長野県,,former,,,長野県中西部に存在した村（1889年4月1日-）。1954年8月1日に昭和の大合併で松本市に編入された。,,,Q11602663
5568,筑摩地村,筑摩地村,チクマジムラ,full,長野県,,former,,,長野県東筑摩郡にあった村である。現在の塩尻市北小野地区にあたる。,,,Q17175974
5568,筑摩地村,筑摩地,チクマジ,short,長野県,,former,,,長野県東筑摩郡にあった村である。現在の塩尻市北小野地区にあたる。,,,Q17175974
5569,箕輪村,箕輪村,ミノワムラ,full,長野県,,former,,,長野県上伊那郡にあった村。現在の箕輪町大字福与・三日町にあたる。現在の箕輪町とは別の自治体である。,,,Q17173736
5569,箕輪村,箕輪,ミノワ,short,長野県,,former,,,長野県上伊那郡にあった村。現在の箕輪町大字福与・三日町にあたる。現在の箕輪町とは別の自治体である。,,,Q17173736
5570,篠ノ井市,篠ノ井市,,full,長野県,,former,,,長野県の旧更級郡域北東部地区にあった市である。,,,Q11603530
5570,篠ノ井市,篠ノ井,,short,長野県,,former,,,長野県の旧更級郡域北東部地区にあった市である。,,,Q11603530
5571,篠ノ井町,篠ノ井町,シノノイマチ,full,長野県,,former,,,長野県更級郡にあった町。現在の長野市篠ノ井布施五明・篠ノ井布施高田にあたる。篠ノ井市は1959年に新設合併で発足した別の自治体である。,,,Q17238511
5571,篠ノ井町,篠ノ井,シノノイ,short,長野県,,former,,,長野県更級郡にあった町。現在の長野市篠ノ井布施五明・篠ノ井布施高田にあたる。篠ノ井市は1959年に新設合併で発足した別の自治体である。,,,Q17238511
5572,米沢村,米沢村,ヨネザワムラ,full,長野県,,former,,,長野県諏訪郡にあった村。概ね現在の茅野市大字米沢にあたる。,,,Q17176790
5572,米沢村,米沢,ヨネザワ,short,長野県,,former,,,長野県諏訪郡にあった村。概ね現在の茅野市大字米沢にあたる。,,,Q17176790
5573,綿内村,綿内村,ワタウチムラ,full,長野県,,former,,,長野県上高井郡にあった村。現在の長野市若穂綿内にあたる。,,,Q17175706
5573,綿内村,綿内,ワタウチ,short,長野県,,former,,,長野県上高井郡にあった村。現在の長野市若穂綿内にあたる。,,,Q17175706
5574,美和村,美和村,ミワムラ,full,長野県,,former,,,長野県上伊那郡にあった村。現在の伊那市長谷各町の北半にあたる。,,,Q17176035
5574,美和村,美和,ミワ,short,長野県,,former,,,長野県上伊那郡にあった村。現在の伊那市長谷各町の北半にあたる。,,,Q17176035
5575,美篶村,美篶村,ミスズムラ,full,長野県,,former,,,長野県上伊那郡にあった村。概ね現在の伊那市美篶にあたる。,,,Q17175275
5575,美篶村,美篶,ミスズ,short,長野県,,former,,,長野県上伊那郡にあった村。概ね現在の伊那市美篶にあたる。,,,Q17175275
5576,美麻村,美麻村,ミアサムラ,full,長野県,,former,,,長野県北安曇郡に存在した村である。2006年1月1日、隣接する八坂村とともに大町市へ編入された。村名は麻の産地であったことに由来する。,http://commons.wikimedia.org/wiki/Special:FilePath/Map.Miasa-Vill.Nagano.PNG,https://commons.wikimedia.org/wiki/File:Map.Miasa-Vill.Nagano.PNG,Q6827750
5576,美麻村,美麻,ミアサ,short,長野県,,former,,,長野県北安曇郡に存在した村である。2006年1月1日、隣接する八坂村とともに大町市へ編入された。村名は麻の産地であったことに由来する。,http://commons.wikimedia.org/wiki/Special:FilePath/Map.Miasa-Vill.Nagano.PNG,https://commons.wikimedia.org/wiki/File:Map.Miasa-Vill.Nagano.PNG,Q6827750
5577,臼田町,臼田町,ウスダマチ,full,長野県,,former,,,長野県の東部に位置していた町である。佐久平に位置し、宇宙航空研究開発機構の臼田宇宙空間観測所が設置されているため、町では星の町として観光PRをしていた。,http://commons.wikimedia.org/wiki/Special:FilePath/Saku_city_Usuda_branch_office.jpg,https://commons.wikimedia.org/wiki/File:Saku_city_Usuda_branch_office.jpg,Q4006668
5577,臼田町,臼田,ウスダ,short,長野県,,former,,,長野県の東部に位置していた町である。佐久平に位置し、宇宙航空研究開発機構の臼田宇宙空間観測所が設置されているため、町では星の町として観光PRをしていた。,http://commons.wikimedia.org/wiki/Special:FilePath/Saku_city_Usuda_branch_office.jpg,https://commons.wikimedia.org/wiki/File:Saku_city_Usuda_branch_office.jpg,Q4006668
5578,芋井村,芋井村,,full,長野県,,former,,,芋井は長野市中北部の地区。本項ではかつて概ね同地域に所在した上水内郡芋井村（いもいむら）についても述べる。,,,Q96676804
5578,芋井村,芋井,,short,長野県,,former,,,芋井は長野市中北部の地区。本項ではかつて概ね同地域に所在した上水内郡芋井村（いもいむら）についても述べる。,,,Q96676804
5579,芦田村,芦田村,アシダムラ,full,長野県,,former,,,長野県北佐久郡にあった村。江戸時代には中山道の宿場町（芦田宿）があった。昭和の大合併で消滅。現在の立科町の中心部から南端にかけての南北に長い地域にあたる。,,,Q17176181
5579,芦田村,芦田,アシダ,short,長野県,,former,,,長野県北佐久郡にあった村。江戸時代には中山道の宿場町（芦田宿）があった。昭和の大合併で消滅。現在の立科町の中心部から南端にかけての南北に長い地域にあたる。,,,Q17176181
5580,芳川村,芳川村,ヨシカワムラ,full,長野県,,former,,,1954年まで長野県中西部に存在した村。1954年8月1日に昭和の大合併で松本市に編入された。「芳川」の名は、地域内の用水であった四ケ堰（しかぜき）の通称に由来するとされる。,,,Q11615779
5580,芳川村,芳川,ヨシカワ,short,長野県,,former,,,1954年まで長野県中西部に存在した村。1954年8月1日に昭和の大合併で松本市に編入された。「芳川」の名は、地域内の用水であった四ケ堰（しかぜき）の通称に由来するとされる。,,,Q11615779
5581,芹田村,芹田村,,full,長野県,,former,,,芹田は、長野市中南部の地域。本項ではかつて概ね同地域に所在した上水内郡芹田村（せりたむら）についても述べる。,,,Q96676807
5581,芹田村,芹田,,short,長野県,,former,,,芹田は、長野市中南部の地域。本項ではかつて概ね同地域に所在した上水内郡芹田村（せりたむら）についても述べる。,,,Q96676807
5582,若槻村,若槻村,,full,長野県,,former,,,若槻は長野市北東部の地区。本項ではかつて概ね同地域に所在した上水内郡若槻村（わかつきむら）についても述べる。,,,Q96676798
5582,若槻村,若槻,,short,長野県,,former,,,若槻は長野市北東部の地区。本項ではかつて概ね同地域に所在した上水内郡若槻村（わかつきむら）についても述べる。,,,Q96676798
5583,若穂町,若穂町,,full,長野県,,former,,,若穂は、長野県長野市の最東端に位置する地域。若穂綿内・若穂川田・若穂保科・若穂牛島の4地区から成る。,,,Q96676794
5583,若穂町,若穂,,short,長野県,,former,,,若穂は、長野県長野市の最東端に位置する地域。若穂綿内・若穂川田・若穂保科・若穂牛島の4地区から成る。,,,Q96676794
5584,落合村,落合村,オチアイムラ,full,長野県,,former,,,長野県諏訪郡にあった村。概ね現在の富士見町大字落合にあたる。,,,Q17176679
5584,落合村,落合,オチアイ,short,長野県,,former,,,長野県諏訪郡にあった村。概ね現在の富士見町大字落合にあたる。,,,Q17176679
5585,藤沢村,藤沢村,フジサワムラ,full,長野県,,former,,,長野県上伊那郡にあった村。現在の伊那市高遠町藤澤にあたる。,,,Q17175542
