id,original,surface,pronunciation,verified,rank,listing_units,strict_rows,regions,prefectures,description,wikidata,evidence_sources
86200,間谷,間谷,マタニ,no,14085,6,6,6,2,,,jmnedict
86200,間谷,間谷,マダニ,no,14085,6,6,6,2,,,
7498,関和,関和,カンワ,no,14085,6,6,4,1,,Q124312578,jmnedict
7498,関和,関和,セキワ,yes,14085,6,6,4,1,,Q124312578,ndl|jmnedict
86311,関目,関目,セキメ,yes,14085,6,6,6,1,,,ndl|jmnedict
86356,關,關,セキ,yes,14085,6,6,5,2,,,ndl|jmnedict
86404,阪川,阪川,サカガワ,yes,14085,6,6,6,1,,,ndl|jmnedict
86446,阪辻,阪辻,サカツジ,no,14085,6,6,4,1,,,jmnedict
7503,阿久井,阿久井,アクイ,yes,14085,6,6,6,2,,Q136758159,ndl|wikidata_person|jmnedict
7503,阿久井,阿久井,アグイ,no,14085,6,6,6,2,,Q136758159,jmnedict
86485,阿乗,阿乗,アノリ,no,14085,6,6,2,2,,,
86506,阿佐部,阿佐部,アサベ,no,14085,6,6,6,1,,,jmnedict
86580,阿宮,阿宮,アミヤ,no,14085,6,6,6,2,,,jmnedict
86647,阿木,阿木,アキ,yes,14085,6,6,6,1,,,ndl|jmnedict
86647,阿木,阿木,アギ,yes,14085,6,6,6,1,,,ndl|jmnedict
7512,阿立,阿立,アダチ,yes,14085,6,6,6,1,,Q124048615,ndl|wikidata_person|jmnedict
86763,阿納田,阿納田,アノダ,no,14085,6,6,6,1,,,jmnedict
86768,阿美,阿美,アミ,yes,14085,6,7,4,2,,,ndl|jmnedict
86891,降籏,降籏,フルハタ,yes,14085,6,6,6,2,,,ndl|jmnedict
87065,陽本,陽本,ヒモト,no,14085,6,6,4,1,,,
87065,陽本,陽本,ヨウモト,no,14085,6,6,4,1,,,jmnedict
87086,隅山,隅山,スミヤマ,yes,14085,6,6,5,2,,,ndl|jmnedict
87086,隅山,隅山,スヤマ,yes,14085,6,6,5,2,,,ndl|jmnedict
87087,隅岡,隅岡,スミオカ,yes,14085,6,6,6,2,,,ndl|jmnedict
87102,隅蔵,隅蔵,スミクラ,no,14085,6,6,4,1,,,jmnedict
87267,雄谷,雄谷,オオヤ,yes,14085,6,6,6,1,,,ndl|jmnedict
87267,雄谷,雄谷,オタニ,no,14085,6,6,6,1,,,jmnedict
87430,雨窪,雨窪,アマクボ,no,14085,6,6,6,2,,,
87664,霜越,霜越,シモコシ,yes,14085,6,6,6,1,,,ndl|jmnedict
87670,霜阪,霜阪,シモサカ,no,14085,6,6,4,1,,,jmnedict
87672,霞,霞,カスミ,yes,14085,6,7,6,2,,,ndl|jmnedict
87677,霞流,霞流,カスバタ,no,14085,6,6,6,1,,,jmnedict
87684,霧山,霧山,キリヤマ,yes,14085,6,6,5,1,,,ndl|jmnedict
87744,青倉,青倉,アオクラ,no,14085,6,6,6,1,,,jmnedict
2894,青嶋,青嶋,アオシマ,yes,14085,6,6,6,1,,Q135116886,person_lists|ndl|jmnedict
87917,面川,面川,オモカワ,yes,14085,6,6,6,3,,,ndl|jmnedict
87963,鞆津,鞆津,トモツ,no,14085,6,6,6,1,,,jmnedict
87988,鞍本,鞍本,クラモト,no,14085,6,6,6,1,,,jmnedict
88001,鞍馬,鞍馬,クラマ,yes,14085,6,6,6,1,,,ndl|jmnedict
88103,頃安,頃安,コロヤス,yes,14085,6,6,6,1,,,ndl|jmnedict
88134,須上,須上,スガミ,no,14085,6,6,6,1,,,jmnedict
88331,頓田,頓田,トンダ,yes,14085,6,6,6,1,,,person_lists|ndl|jmnedict
88439,願野,願野,ガンノ,no,14085,6,6,3,1,,,jmnedict
88440,類家,類家,ルイケ,yes,14085,6,6,6,3,,,ndl|jmnedict
88455,風口,風口,カザグチ,no,14085,6,6,4,1,,,jmnedict
88455,風口,風口,カゼグチ,no,14085,6,6,4,1,,,
88545,飛世,飛世,トビセ,no,14085,6,6,6,3,,,jmnedict
88803,飼手,飼手,カイテ,yes,14085,6,6,6,1,,,ndl|jmnedict
88803,飼手,飼手,カイデ,no,14085,6,6,6,1,,,jmnedict
88958,饒波,饒波,ノナミ,no,14085,6,6,6,2,,,
88958,饒波,饒波,ノハ,no,14085,6,6,6,2,,,jmnedict
88958,饒波,饒波,ヨハ,no,14085,6,6,6,2,,,
89021,香本,香本,コウモト,yes,14085,6,6,5,1,,,ndl|jmnedict
89082,馬地,馬地,ウマジ,no,14085,6,6,6,1,,,
89082,馬地,馬地,ウマチ,no,14085,6,6,6,1,,,jmnedict
89213,馬郷,馬郷,バゴウ,no,14085,6,6,5,1,,,
89225,馳平,馳平,ハセヒラ,yes,14085,6,6,6,2,,,ndl|jmnedict
89280,駒口,駒口,コマグチ,no,14085,6,6,6,2,,,jmnedict
89336,駒走,駒走,コマハシリ,no,14085,6,6,6,2,,,
89336,駒走,駒走,コマバシリ,yes,14085,6,6,6,2,,,ndl|jmnedict
89404,高之瀬,高之瀬,タカノセ,no,14085,6,6,3,1,,,
89429,高儀,高儀,タカギ,yes,14085,6,6,6,1,,,ndl|jmnedict
89441,高出,高出,タカイデ,yes,14085,6,6,6,2,,,ndl|jmnedict
89441,高出,高出,タカデ,yes,14085,6,6,6,2,,,ndl|jmnedict
89467,高品,高品,タカシナ,yes,14085,6,6,6,2,,,ndl|jmnedict
5580,高樹,高樹,タカキ,yes,14085,6,6,6,2,,Q120056863,web_person|jmnedict
5580,高樹,高樹,タカギ,yes,14085,6,6,6,2,,Q120056863,ndl|wikidata_person|jmnedict
89706,高畦,高畦,タカアゼ,no,14085,6,6,5,1,,,jmnedict
89783,高藪,高藪,タカヤブ,yes,14085,6,6,4,1,,,ndl|jmnedict
90080,鮫嶋,鮫嶋,サメシマ,yes,14085,6,6,6,1,,,ndl|jmnedict
90080,鮫嶋,鮫嶋,サメジマ,yes,14085,6,6,6,1,,,ndl|jmnedict
90087,鮫田,鮫田,サメタ,no,14085,6,6,3,2,,,jmnedict
90087,鮫田,鮫田,サメダ,no,14085,6,6,3,2,,,jmnedict
7596,鯛中,鯛中,タイナカ,yes,14085,6,6,6,1,,Q43610636,ndl|wikidata_person|jmnedict
90247,鳥坂,鳥坂,トリサカ,yes,14085,6,6,5,1,,,person_lists|jmnedict
90257,鳥家,鳥家,トヤ,no,14085,6,6,6,1,,,jmnedict
90257,鳥家,鳥家,トリヤ,no,14085,6,6,6,1,,,
90291,鳥枝,鳥枝,トリエダ,no,14085,6,6,6,4,,,jmnedict
90391,鳩間,鳩間,ハトマ,yes,14085,6,7,4,2,,,ndl|jmnedict
90393,鳫,鳫,ガン,yes,14085,6,6,6,1,,,ndl|jmnedict
90475,鴇,鴇,トキ,yes,14085,6,6,6,2,,,ndl|jmnedict
90527,鴨居,鴨居,カモイ,yes,14085,6,6,6,2,,,ndl|jmnedict
90595,鴻巣,鴻巣,コウノス,yes,14085,6,6,6,3,,,ndl|jmnedict
90739,鶴原谷,鶴原谷,ツルハラタニ,no,14085,6,6,6,1,,,
90739,鶴原谷,鶴原谷,ツルハラヤ,no,14085,6,6,6,1,,,jmnedict
90766,鶴嶋,鶴嶋,ツルシマ,yes,14085,6,6,4,2,,,ndl|jmnedict
90775,鶴我,鶴我,ツルガ,yes,14085,6,6,6,3,,,ndl|jmnedict
90776,鶴戸,鶴戸,ツルト,yes,14085,6,6,6,1,,,ndl|jmnedict
90776,鶴戸,鶴戸,ツルド,no,14085,6,6,6,1,,,
90783,鶴村,鶴村,ツルムラ,yes,14085,6,6,6,1,,,ndl|jmnedict
90786,鶴林,鶴林,ツルバヤシ,yes,14085,6,6,6,1,,,ndl|jmnedict
90799,鶴池,鶴池,ツルイケ,yes,14085,6,6,6,1,,,ndl|jmnedict
5594,鶴澤,鶴澤,ツルサワ,yes,14085,6,6,6,2,,Q43610733,ndl|wikidata_person|jmnedict
5594,鶴澤,鶴澤,ツルザワ,yes,14085,6,6,6,2,,Q43610733,ndl|wikidata_person|jmnedict
90834,鶴賀,鶴賀,ツルガ,yes,14085,6,6,6,2,,,ndl|jmnedict
90863,鷲北,鷲北,ワシキタ,yes,14085,6,6,6,1,,,ndl|jmnedict
90889,鷲根,鷲根,ワシネ,no,14085,6,6,6,1,,,jmnedict
90967,鷹栖,鷹栖,タカス,yes,14085,6,6,6,2,,,ndl|jmnedict
91114,鹿戸,鹿戸,シカト,no,14085,6,6,5,1,,,jmnedict
91120,鹿村,鹿村,カムラ,no,14085,6,6,6,2,,,
91120,鹿村,鹿村,シカムラ,yes,14085,6,6,6,2,,,ndl|jmnedict
91231,麦生田,麦生田,ムギウダ,no,14085,6,6,6,2,,,jmnedict
91513,黒畑,黒畑,クロハタ,yes,14085,6,6,5,1,,,ndl|jmnedict
3513,黛,黛,マユズミ,yes,14085,6,6,5,3,,Q43610891,person_lists|ndl|wikidata_person|jmnedict
7672,一ノ坪,一ノ坪,イチノツボ,yes,15488,5,5,4,1,,,ndl|jmnedict
2490,一場,一場,イチバ,yes,15488,5,5,5,1,,Q43657179,person_lists|ndl|wikidata_person|jmnedict
7827,一水,一水,イチミズ,yes,15488,5,5,4,2,,,web_person|jmnedict
7876,一花,一花,イチカ,yes,15488,5,5,5,1,,,ndl
7876,一花,一花,イチハナ,yes,15488,5,5,5,1,,,ndl|jmnedict
7884,一藤,一藤,イチフジ,yes,15488,5,5,4,2,,,ndl|jmnedict
7884,一藤,一藤,ヒトフジ,no,15488,5,5,4,2,,,
7889,一貫田,一貫田,イッカンダ,no,15488,5,5,4,1,,,
7933,丁井,丁井,チョウイ,yes,15488,5,5,3,1,,,ndl|jmnedict
8009,七森,七森,ナナモリ,yes,15488,5,5,5,2,,,person_lists|ndl|jmnedict
8013,七津角,七津角,ナナツカド,yes,15488,5,5,5,2,,,ndl|jmnedict
2209,万波,万波,マンナミ,yes,15488,5,5,4,1,,Q47092515,person_lists|ndl|wikidata_person|jmnedict
8143,万賀,万賀,マンガ,no,15488,5,5,5,1,,,jmnedict
8206,三ツ国,三ツ国,ミツクニ,no,15488,5,5,5,1,,,jmnedict
8234,三ツ松,三ツ松,ミツマツ,yes,15488,5,5,5,1,,,ndl|jmnedict
8326,三保木,三保木,ミホキ,yes,15488,5,5,4,1,,,web_person|jmnedict
8326,三保木,三保木,ミホギ,no,15488,5,5,4,1,,,jmnedict
8346,三刀,三刀,ミト,no,15488,5,5,5,2,,,jmnedict
8346,三刀,三刀,ミトウ,yes,15488,5,5,5,2,,,ndl
8422,三場,三場,サンバ,no,15488,5,5,4,1,,,
8422,三場,三場,ミバ,no,15488,5,5,4,1,,,jmnedict
8462,三尾川,三尾川,ミオガワ,no,15488,5,5,5,1,,,
8486,三府,三府,サンプ,no,15488,5,5,3,1,,,
8566,三枡,三枡,ミマス,no,15488,5,5,5,2,,,jmnedict
8635,三津江,三津江,ミツエ,yes,15488,5,5,5,1,,,web_person|jmnedict
8693,三登,三登,サントウ,no,15488,5,6,5,2,,,jmnedict
8693,三登,三登,ミト,yes,15488,5,6,5,2,,,ndl|jmnedict
8699,三盛,三盛,ミツモリ,yes,15488,5,5,4,1,,,web_person|jmnedict
8699,三盛,三盛,ミモリ,no,15488,5,5,4,1,,,jmnedict
8722,三竿,三竿,ミサオ,yes,15488,5,5,5,2,,,person_lists|ndl|jmnedict
8787,三見,三見,サンミ,yes,15488,5,5,3,1,,,ndl|jmnedict
8789,三角田,三角田,ミスマタ,no,15488,5,5,3,1,,,
8789,三角田,三角田,ミスミダ,no,15488,5,5,3,1,,,
4401,三輪田,三輪田,ミワタ,yes,15488,5,5,5,2,,Q43660426,person_lists|ndl|jmnedict
4401,三輪田,三輪田,ミワダ,yes,15488,5,5,5,2,,Q43660426,ndl|jmnedict
8841,三邨,三邨,ミムラ,yes,15488,5,5,4,1,,,ndl|jmnedict
8995,上井谷,上井谷,ウエイタニ,no,15488,5,5,4,1,,,
9022,上保,上保,ウエホ,no,15488,5,5,5,2,,,jmnedict
9022,上保,上保,ウエヤス,no,15488,5,5,5,2,,,jmnedict
9022,上保,上保,ウワホ,no,15488,5,5,5,2,,,jmnedict
9022,上保,上保,ウワボ,yes,15488,5,5,5,2,,,ndl|jmnedict
9022,上保,上保,カミヤス,yes,15488,5,5,5,2,,,web_person|jmnedict
9022,上保,上保,ジョウホ,yes,15488,5,5,5,2,,,ndl|jmnedict
9075,上古代,上古代,カミコダイ,no,15488,5,5,4,2,,,jmnedict
9129,上堂薗,上堂薗,カミドウゾノ,yes,15488,5,5,5,1,,,web_person|jmnedict
4410,上塚,上塚,ウエズカ,no,15488,5,5,4,2,,Q134621223,jmnedict
4410,上塚,上塚,ウエツカ,yes,15488,5,5,4,2,,Q134621223,ndl|wikidata_person|jmnedict
4410,上塚,上塚,ウエヅカ,no,15488,5,5,4,2,,Q134621223,jmnedict
9221,上嶌,上嶌,ウエシマ,yes,15488,5,5,5,2,,,ndl
9221,上嶌,上嶌,ウエジマ,yes,15488,5,5,5,2,,,ndl|jmnedict
9249,上延,上延,ウエノブ,yes,15488,5,5,5,2,,,web_person
9249,上延,上延,ウエノベ,yes,15488,5,5,5,2,,,ndl|jmnedict
9260,上念,上念,ジョウネン,yes,15488,5,5,5,1,,,ndl|jmnedict
9304,上更家,上更家,ウエサライエ,no,15488,5,5,5,1,,,jmnedict
9339,上柴,上柴,ウエシバ,yes,15488,5,5,5,1,,,ndl|jmnedict
9401,上河内,上河内,カミゴウチ,yes,15488,5,5,5,1,,,ndl|jmnedict
9425,上海道,上海道,カミカイドウ,yes,15488,5,5,1,1,,,web_person|jmnedict
9435,上温湯,上温湯,ウワヌリ,no,15488,5,5,5,1,,,
9435,上温湯,上温湯,ウワヌルユ,no,15488,5,5,5,1,,,jmnedict
9472,上田井,上田井,ウエタイ,yes,15488,5,5,5,1,,,web_person|jmnedict
9472,上田井,上田井,ウエダイ,yes,15488,5,5,5,1,,,web_person
9507,上石田,上石田,カミイシダ,yes,15488,5,5,5,2,,,web_person|jmnedict
9520,上福,上福,カミフク,no,15488,5,5,5,2,,,jmnedict
9535,上竹,上竹,ウエタケ,yes,15488,5,5,5,3,,,ndl|jmnedict
9535,上竹,上竹,ウエダケ,no,15488,5,5,5,3,,,jmnedict
9535,上竹,上竹,カミタケ,yes,15488,5,5,5,3,,,web_person|jmnedict
9588,上茂,上茂,ウワシゲ,yes,15488,5,5,5,2,,,web_person
9720,上須,上須,ウエス,yes,15488,5,5,5,1,,,web_person
9720,上須,上須,ウワス,yes,15488,5,5,5,1,,,web_person
5667,下上,下上,シタガミ,no,15488,5,5,5,2,,Q132090195,
5667,下上,下上,シモガミ,yes,15488,5,5,5,2,,Q132090195,person_lists|wikidata_person
9835,下佐,下佐,シモサ,yes,15488,5,5,5,1,,,web_person|jmnedict
9861,下出口,下出口,シモデグチ,no,15488,5,5,4,1,,,jmnedict
9885,下原口,下原口,シモハラグチ,yes,15488,5,5,4,1,,,web_person|jmnedict
10023,下川路,下川路,シモカワジ,yes,15488,5,5,5,3,,,ndl|jmnedict
10028,下左近,下左近,シモサコン,yes,15488,5,5,5,1,,,ndl|jmnedict
10040,下庄,下庄,ケショウ,yes,15488,5,5,5,2,,,web_person
10040,下庄,下庄,シモショウ,no,15488,5,5,5,2,,,
10142,下横,下横,シモヨコ,no,15488,5,5,4,1,,,jmnedict
10164,下沖,下沖,シモオキ,yes,15488,5,5,5,2,,,person_lists|ndl|jmnedict
10250,下畠,下畠,シモハタ,yes,15488,5,5,5,1,,,person_lists|ndl|jmnedict
10250,下畠,下畠,シタバタケ,yes,15488,5,5,5,1,,,ndl
10325,下茂門,下茂門,シモジョウ,no,15488,5,5,1,1,,,jmnedict
10393,下酔尾,下酔尾,シモエノオ,yes,15488,5,5,5,2,,,web_person|jmnedict
10631,与谷,与谷,ヨタニ,no,15488,5,5,5,3,,,jmnedict
10866,中並,中並,ナカナミ,yes,15488,5,5,5,2,,,web_person|jmnedict
10885,中之庄谷,中之庄谷,ナカノショウヤ,no,15488,5,5,5,1,,,jmnedict
10891,中之薗,中之薗,ナカノソノ,yes,15488,5,5,5,1,,,ndl|jmnedict
10891,中之薗,中之薗,ナカノゾノ,no,15488,5,5,5,1,,,
11073,中嵜,中嵜,ナカザキ,no,15488,5,5,5,1,,,jmnedict
11076,中嶽,中嶽,ナカタケ,no,15488,5,5,5,2,,,jmnedict
11076,中嶽,中嶽,ナカダケ,yes,15488,5,5,5,2,,,web_person
11125,中打木,中打木,ナカウツキ,no,15488,5,5,4,1,,,
11125,中打木,中打木,ナカウツギ,no,15488,5,5,4,1,,,
11171,中木屋,中木屋,ナカキヤ,no,15488,5,5,4,2,,,
11191,中柴,中柴,ナカシバ,yes,15488,5,5,4,1,,,ndl|jmnedict
11192,中栃,中栃,ナカトチ,no,15488,5,5,4,1,,,
11193,中栄,中栄,ナカエ,yes,15488,5,5,5,1,,,ndl|jmnedict
11193,中栄,中栄,ナカエイ,no,15488,5,5,5,1,,,
11204,中楠,中楠,ナカクス,no,15488,5,5,5,1,,,jmnedict
11204,中楠,中楠,ナカグス,no,15488,5,5,5,1,,,
11217,中水流,中水流,ナカズル,yes,15488,5,5,5,1,,,ndl|jmnedict
11217,中水流,中水流,ナカヅル,no,15488,5,5,5,1,,,
11250,中清水,中清水,ナカシミズ,no,15488,5,5,5,1,,,jmnedict
11339,中端,中端,ナカハタ,no,15488,5,5,3,1,,,jmnedict
11339,中端,中端,ナカバタ,yes,15488,5,5,3,1,,,web_person
11351,中組,中組,ナカグミ,yes,15488,5,5,5,1,,,ndl|jmnedict
4446,中舘,中舘,ナカダテ,yes,15488,5,5,5,1,,Q131551611,ndl|wikidata_person|jmnedict
11464,中鋪,中鋪,ナカシキ,yes,15488,5,5,5,1,,,ndl|jmnedict
5710,中隈,中隈,ナカクマ,yes,15488,5,5,5,1,,Q49150071,ndl|wikidata_person|jmnedict
5710,中隈,中隈,ナカグマ,yes,15488,5,5,5,1,,Q49150071,web_person|jmnedict
11548,串畑,串畑,クシハタ,yes,15488,5,5,5,1,,,web_person|jmnedict
11564,丸之内,丸之内,マルノウチ,yes,15488,5,5,4,2,,,ndl|jmnedict
11654,丸浜,丸浜,マルハマ,yes,15488,5,5,5,1,,,ndl|jmnedict
11689,丸若,丸若,マルワカ,no,15488,5,5,4,1,,,jmnedict
5720,久保倉,久保倉,クボクラ,yes,15488,5,5,4,1,,Q121815027,ndl|wikidata_person|jmnedict
11953,久保島,久保島,クボシマ,yes,15488,5,5,5,4,,,ndl|jmnedict
11953,久保島,久保島,クボジマ,yes,15488,5,5,5,4,,,ndl|jmnedict
12093,久寿米木,久寿米木,クスメキ,no,15488,5,5,5,2,,,
12143,久斗,久斗,クト,no,15488,5,5,5,1,,,
12143,久斗,久斗,ヒサト,yes,15488,5,5,5,1,,,web_person|jmnedict
12260,久留宮,久留宮,クルミヤ,yes,15488,5,5,5,2,,,ndl|jmnedict
12276,久留飛,久留飛,クルビ,yes,15488,5,5,2,2,,,ndl|jmnedict
12330,久良木,久良木,キュウラギ,yes,15488,5,5,5,1,,,ndl|jmnedict
12330,久良木,久良木,クラキ,yes,15488,5,5,5,1,,,ndl|jmnedict
12352,久詰,久詰,クヅメ,no,15488,5,5,5,1,,,jmnedict
12352,久詰,久詰,ヒサヅメ,no,15488,5,5,5,1,,,
12359,久貴,久貴,クキ,yes,15488,5,5,5,1,,,ndl|jmnedict
12374,久部,久部,クベ,yes,15488,5,5,5,2,,,ndl
12374,久部,久部,ヒサベ,yes,15488,5,5,5,2,,,ndl|jmnedict
12405,久間田,久間田,クマタ,no,15488,5,5,5,1,,,jmnedict
12405,久間田,久間田,クマダ,yes,15488,5,5,5,1,,,ndl|jmnedict
12450,乗富,乗富,ノリトミ,yes,15488,5,5,5,1,,,ndl|jmnedict
12450,乗富,乗富,ノリドミ,no,15488,5,5,5,1,,,jmnedict
12560,乙間,乙間,オトマ,yes,15488,5,5,5,1,,,ndl|jmnedict
12653,九重地,九重地,クジュウヂ,no,15488,5,5,2,2,,,
12655,九野,九野,クノ,yes,15488,5,5,5,1,,,ndl|jmnedict
12676,乳原,乳原,ウハラ,yes,15488,5,5,4,1,,,ndl|jmnedict
12676,乳原,乳原,ウバラ,yes,15488,5,5,4,1,,,ndl|jmnedict
12702,亀上,亀上,カメウエ,yes,15488,5,5,4,1,,,web_person|jmnedict
12702,亀上,亀上,カメガミ,no,15488,5,5,4,1,,,
12727,亀口,亀口,カメグチ,yes,15488,5,5,4,1,,,ndl|jmnedict
12767,亀林,亀林,カメバヤシ,no,15488,5,5,4,1,,,jmnedict
12817,亀高,亀高,カメタカ,yes,15488,5,5,5,2,,,ndl|jmnedict
12906,二之部,二之部,ニノベ,no,15488,5,6,2,1,,,jmnedict
12950,二又,二又,フタマタ,yes,15488,5,5,4,2,,,ndl|jmnedict
13011,二本杉,二本杉,ニホンスギ,yes,15488,5,5,3,3,,,ndl|jmnedict
13037,二永,二永,ニナガ,yes,15488,5,5,4,1,,,web_person|jmnedict
13037,二永,二永,フタナガ,no,15488,5,5,4,1,,,
5749,二河,二河,ニコウ,yes,15488,5,5,4,2,,Q43659325,ndl|wikidata_person|jmnedict
13092,二見谷,二見谷,フタミタニ,no,15488,5,5,5,1,,,
13092,二見谷,二見谷,フタミヤ,no,15488,5,5,5,1,,,
13203,五十殿,五十殿,オミカ,no,15488,5,5,5,1,,,jmnedict
13203,五十殿,五十殿,オムカ,yes,15488,5,5,5,1,,,ndl|jmnedict
3565,五條,五條,ゴジョウ,yes,15488,5,5,4,2,,Q47092379,ndl|wikidata_person|jmnedict
13324,五町森,五町森,ゴチョウモリ,no,15488,5,5,5,1,,,jmnedict
13362,五箇,五箇,ゴカ,yes,15488,5,5,4,2,,,ndl|jmnedict
13543,井出上,井出上,イデウエ,yes,15488,5,5,5,2,,,web_person|jmnedict
13543,井出上,井出上,イデガミ,yes,15488,5,5,5,2,,,web_person|jmnedict
13585,井吹,井吹,イブキ,yes,15488,5,5,3,1,,,ndl|jmnedict
13625,井守,井守,イモリ,yes,15488,5,5,4,1,,,ndl|jmnedict
13649,井峯,井峯,イミネ,no,15488,5,5,5,1,,,jmnedict
13681,井戸口,井戸口,イトグチ,no,15488,5,5,5,1,,,
13684,井戸垣,井戸垣,イドガキ,yes,15488,5,5,5,2,,,ndl|jmnedict
13686,井戸尻,井戸尻,イドジリ,yes,15488,5,5,5,1,,,web_person|jmnedict
13690,井戸崎,井戸崎,イトザキ,yes,15488,5,5,4,2,,,web_person|jmnedict
13690,井戸崎,井戸崎,イドサキ,yes,15488,5,5,4,2,,,ndl|jmnedict
13704,井戸端,井戸端,イドバタ,yes,15488,5,5,5,2,,,ndl|jmnedict
13724,井手原,井手原,イデハラ,yes,15488,5,5,5,1,,,web_person|jmnedict
13772,井木,井木,イキ,yes,15488,5,5,5,2,,,web_person|jmnedict
13772,井木,井木,イギ,yes,15488,5,5,5,2,,,web_person|jmnedict
13814,井河,井河,イカワ,yes,15488,5,5,5,1,,,ndl|jmnedict
13814,井河,井河,イガワ,yes,15488,5,5,5,1,,,web_person|jmnedict
13894,井竜,井竜,イリュウ,no,15488,5,5,5,1,,,jmnedict
13897,井笹,井笹,イザサ,yes,15488,5,5,5,1,,,web_person
13940,井藻,井藻,イソウ,yes,15488,5,5,5,1,,,web_person|jmnedict
13958,井路側,井路側,イジガワ,yes,15488,5,5,3,1,,,web_person|jmnedict
13979,井野内,井野内,イノウチ,yes,15488,5,5,5,1,,,web_person|jmnedict
14024,井馬,井馬,イバ,yes,15488,5,5,5,2,,,web_person
14024,井馬,井馬,イマ,yes,15488,5,5,5,2,,,ndl|jmnedict
14113,亥埜,亥埜,イノ,yes,15488,5,5,4,1,,,web_person|jmnedict
14135,亦野,亦野,マタノ,yes,15488,5,5,4,2,,,ndl|jmnedict
14160,京呂平,京呂平,キョウロヒラ,yes,15488,5,5,4,1,,,web_person|jmnedict
14190,京林,京林,キョウバヤシ,yes,15488,5,5,5,1,,,web_person|jmnedict
14205,京滝,京滝,キョウタキ,no,15488,5,5,4,1,,,jmnedict
14277,仁井本,仁井本,ニイモト,yes,15488,5,5,5,1,,,web_person|jmnedict
14278,仁井村,仁井村,ニイムラ,yes,15488,5,5,4,1,,,ndl|jmnedict
14315,仁城,仁城,ニンジョウ,yes,15488,5,5,5,1,,,web_person|jmnedict
14372,仁田尾,仁田尾,ニタオ,yes,15488,5,5,5,1,,,ndl|jmnedict
14411,仁里,仁里,ニサト,yes,15488,5,5,5,1,,,web_person|jmnedict
14466,今和泉,今和泉,イマイズミ,yes,15488,5,5,5,2,,,ndl|jmnedict
14474,今在家,今在家,イマザイケ,yes,15488,5,5,4,2,,,web_person|jmnedict
14512,今嶋,今嶋,イマシマ,yes,15488,5,5,5,1,,,web_person
14535,今掛,今掛,イマカケ,yes,15488,5,5,5,1,,,person_lists|ndl|jmnedict
14535,今掛,今掛,イマガケ,no,15488,5,5,5,1,,,jmnedict
14556,今柳,今柳,イマヤナギ,no,15488,5,5,3,1,,,jmnedict
14570,今水,今水,イマミズ,yes,15488,5,5,4,1,,,ndl|jmnedict
14624,今立,今立,イマダチ,yes,15488,5,5,5,2,,,ndl|jmnedict
14624,今立,今立,イマダテ,yes,15488,5,5,5,2,,,ndl|jmnedict
14711,仏渕,仏渕,ホトケブチ,no,15488,5,5,5,1,,,jmnedict
14758,仙名,仙名,センナ,yes,15488,5,5,5,2,,,ndl|jmnedict
14758,仙名,仙名,センミョウ,yes,15488,5,5,5,2,,,web_person|jmnedict
14789,仙洞田,仙洞田,セントウダ,yes,15488,5,5,3,1,,,ndl
14789,仙洞田,仙洞田,センドウダ,yes,15488,5,5,3,1,,,ndl|jmnedict
14817,代,代,ダイ,yes,15488,5,5,5,1,,,person_lists|ndl|jmnedict
14882,仮屋原,仮屋原,カリヤバラ,no,15488,5,5,4,1,,,
14882,仮屋原,仮屋原,カリヤバル,no,15488,5,5,4,1,,,
14944,仲前,仲前,ナカマエ,yes,15488,5,5,5,2,,,web_person|jmnedict
14950,仲南,仲南,チュウナン,yes,15488,5,5,4,1,,,web_person
15140,仲順,仲順,ナカジュン,no,15488,5,5,2,1,,,jmnedict
15168,伊上,伊上,イガミ,yes,15488,5,5,5,1,,,ndl|jmnedict
15200,伊之井,伊之井,イノイ,no,15488,5,5,5,1,,,jmnedict
15234,伊住,伊住,イスミ,no,15488,5,5,5,2,,,
15234,伊住,伊住,イズミ,yes,15488,5,5,5,2,,,ndl|jmnedict
5805,伊南,伊南,イナミ,yes,15488,5,5,5,1,,Q131341665,ndl|wikidata_person|jmnedict
15360,伊垣,伊垣,イガキ,yes,15488,5,5,3,1,,,ndl|jmnedict
15377,伊多波,伊多波,イタバ,yes,15488,5,5,5,2,,,ndl|jmnedict
15406,伊富,伊富,イトミ,no,15488,5,5,2,1,,,jmnedict
15415,伊尾木,伊尾木,イオキ,yes,15488,5,5,5,1,,,ndl|jmnedict
15491,伊林,伊林,イバヤシ,yes,15488,5,5,5,1,,,person_lists|ndl|jmnedict
15668,伊豆谷,伊豆谷,イズタニ,no,15488,5,5,5,2,,,
15668,伊豆谷,伊豆谷,イズヤ,no,15488,5,5,5,2,,,jmnedict
15724,伊郷,伊郷,イゴウ,yes,15488,5,5,5,1,,,ndl|jmnedict
15755,伊須田,伊須田,イスダ,no,15488,5,5,5,1,,,jmnedict
15803,伏山,伏山,フシヤマ,no,15488,5,5,3,2,,,jmnedict
15936,伝野,伝野,デンノ,yes,15488,5,5,5,1,,,ndl|jmnedict
15951,伯水,伯水,ハクスイ,yes,15488,5,5,4,1,,,ndl
16141,佐々原,佐々原,ササハラ,yes,15488,5,5,5,2,,,ndl|jmnedict
16143,佐々塚,佐々塚,ササツカ,no,15488,5,5,3,1,,,jmnedict
16143,佐々塚,佐々塚,ササヅカ,yes,15488,5,5,3,1,,,web_person
