id,name,class,vertebrate,order,family,description,wikidata,scientific_name,aphia_id,jodc_code,image,image_page,image_group
2226,セグロスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でセグロスズメダイと呼ばれる。,Q2280600,Dischistodus melanotus,280562,92032756090200,https://upload.wikimedia.org/wikipedia/commons/2/29/Blackvent_damsel.jpg,https://commons.wikimedia.org/wiki/File:Blackvent%20damsel.jpg,魚類
2227,リボンスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でリボンスズメダイと呼ばれる。,Q2391955,Neopomacentrus taeniurus,218838,92032756100100,,,魚類
2228,クロリボンスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でクロリボンスズメダイと呼ばれる。,Q2376472,Neopomacentrus cyanomos,218839,92032756100200,,,魚類
2229,スミレスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でスミレスズメダイと呼ばれる。,Q2897349,Neopomacentrus violascens,278916,92032756100300,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Violet_damsel_(Neopomacentrus_violascens)_(41949798870).jpg/960px-Violet_damsel_(Neopomacentrus_violascens)_(41949798870).jpg,https://commons.wikimedia.org/wiki/File:Violet%20damsel%20(Neopomacentrus%20violascens)%20(41949798870).jpg,魚類
2230,オキナワスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でオキナワスズメダイと呼ばれる。,Q2613203,Pomachromis richardsoni,218844,92032756110100,https://upload.wikimedia.org/wikipedia/commons/5/58/PomachromRichardKendallClements.jpg,https://commons.wikimedia.org/wiki/File:PomachromRichardKendallClements.jpg,魚類
2231,アサドスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でアサドスズメダイと呼ばれる。,Q2123723,Pomacentrus lepidogenys,277155,92032756120100,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Scaly_damselfish_(Pomacentrus_lepidogenys)_(32304221842).jpg/960px-Scaly_damselfish_(Pomacentrus_lepidogenys)_(32304221842).jpg,https://commons.wikimedia.org/wiki/File:Scaly%20damselfish%20(Pomacentrus%20lepidogenys)%20(32304221842).jpg,魚類
2232,フイリピンスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でフイリピンスズメダイと呼ばれる。,Q1043411,Pomacentrus philippinus,277164,92032756120200,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Pomacentrus_philippinus_Hulhudhoo.JPG/960px-Pomacentrus_philippinus_Hulhudhoo.JPG,https://commons.wikimedia.org/wiki/File:Pomacentrus%20philippinus%20Hulhudhoo.JPG,魚類
2233,ネツタイスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でネツタイスズメダイと呼ばれる。,Q2792372,Pomacentrus moluccensis,277159,92032756120400,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Pomacentrus_moluccensis_1.jpg/960px-Pomacentrus_moluccensis_1.jpg,https://commons.wikimedia.org/wiki/File:Pomacentrus%20moluccensis%201.jpg,魚類
2234,ニセネツタイスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でニセネツタイスズメダイと呼ばれる。,Q2673051,Pomacentrus amboinensis,277132,92032756120500,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Pomacentrus_amboinensis.jpg/960px-Pomacentrus_amboinensis.jpg,https://commons.wikimedia.org/wiki/File:Pomacentrus%20amboinensis.jpg,魚類
2235,オジロスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でオジロスズメダイと呼ばれる。,Q2667527,Pomacentrus chrysurus,212971,92032756120600,https://upload.wikimedia.org/wikipedia/commons/c/c1/Pomacentrus_chrysurus.jpg,https://commons.wikimedia.org/wiki/File:Pomacentrus%20chrysurus.jpg,魚類
2236,メガネスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でメガネスズメダイと呼ばれる。,Q2272101,Pomacentrus bankanensis,212966,92032756120700,,,魚類
2237,クロメガネスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でクロメガネスズメダイと呼ばれる。,Q2346663,Pomacentrus vaiuli,277176,92032756120800,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Pomacentrus_vaiuli_2.jpg/960px-Pomacentrus_vaiuli_2.jpg,https://commons.wikimedia.org/wiki/File:Pomacentrus%20vaiuli%202.jpg,魚類
2238,スミゾメスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でスミゾメスズメダイと呼ばれる。,Q2523626,Pomacentrus taeniometopon,277175,92032756121100,,,魚類
2239,モンツキスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でモンツキスズメダイと呼ばれる。,Q2540250,Pomacentrus alexanderae,277130,92032756121200,,,魚類
2240,ニセモンツキスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でニセモンツキスズメダイと呼ばれる。,Q2688555,Pomacentrus nigromarginatus,277162,92032756121300,https://upload.wikimedia.org/wikipedia/commons/8/87/PomacentrusNigromarginatRLS.jpg,https://commons.wikimedia.org/wiki/File:PomacentrusNigromarginatRLS.jpg,魚類
2241,シマスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でシマスズメダイと呼ばれる。,Q2402954,Abudefduf sordidus,212888,92032756130200,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Abudefduf_sordidus.JPG/960px-Abudefduf_sordidus.JPG,https://commons.wikimedia.org/wiki/File:Abudefduf%20sordidus.JPG,魚類
2242,オヤビツチヤ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でオヤビツチヤと呼ばれる。,Q2217479,Abudefduf vaigiensis,212879,92032756130400,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Sergeant_major_(Abudefduf_vaigiensis)_(48272171132).jpg/960px-Sergeant_major_(Abudefduf_vaigiensis)_(48272171132).jpg,https://commons.wikimedia.org/wiki/File:Sergeant%20major%20(Abudefduf%20vaigiensis)%20(48272171132).jpg,魚類
2243,テンジクスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でテンジクスズメダイと呼ばれる。,Q2701687,Abudefduf bengalensis,212885,92032756130500,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Abudefduf_bengalensis.jpg/960px-Abudefduf_bengalensis.jpg,https://commons.wikimedia.org/wiki/File:Abudefduf%20bengalensis.jpg,魚類
2244,ロクセンスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でロクセンスズメダイと呼ばれる。,Q962972,Abudefduf sexfasciatus,159289,92032756130600,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Scherenschwanz-Sergeant_(Abudefduf_sexfasciatus)_01.jpg/960px-Scherenschwanz-Sergeant_(Abudefduf_sexfasciatus)_01.jpg,https://commons.wikimedia.org/wiki/File:Scherenschwanz-Sergeant%20(Abudefduf%20sexfasciatus)%2001.jpg,魚類
2245,イワサキスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でイワサキスズメダイと呼ばれる。,Q2122083,Plectroglyphidodon imparipennis,212856,92032756140100,https://upload.wikimedia.org/wikipedia/commons/8/81/Plectroglyphidodon_imparipennis_by_NPS.jpg,https://commons.wikimedia.org/wiki/File:Plectroglyphidodon%20imparipennis%20by%20NPS.jpg,魚類
2246,イシガキスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でイシガキスズメダイと呼ばれる。,Q941180,Plectroglyphidodon dickii,212855,92032756140400,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Blackbar_Damsel_-_Plectroglyphidodon_dickii.jpg/960px-Blackbar_Damsel_-_Plectroglyphidodon_dickii.jpg,https://commons.wikimedia.org/wiki/File:Blackbar%20Damsel%20-%20Plectroglyphidodon%20dickii.jpg,魚類
2247,ルリメイシガキスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でルリメイシガキスズメダイと呼ばれる。,Q1043453,Plectroglyphidodon johnstonianus,212859,92032756140500,,,魚類
2248,フエニツクスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でフエニツクスズメダイと呼ばれる。,Q2466406,Plectroglyphidodon phoenixensis,212853,92032756140600,,,魚類
2249,ヤマブキスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でヤマブキスズメダイと呼ばれる。,Q749774,Amblyglyphidodon aureus,277595,92032756150100,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Damisela_dorada_(Amblyglyphidodon_aureus)%2C_Anilao%2C_Filipinas%2C_2023-08-25%2C_DD_164.jpg/960px-Damisela_dorada_(Amblyglyphidodon_aureus)%2C_Anilao%2C_Filipinas%2C_2023-08-25%2C_DD_164.jpg,https://commons.wikimedia.org/wiki/File:Damisela%20dorada%20(Amblyglyphidodon%20aureus)%2C%20Anilao%2C%20Filipinas%2C%202023-08-25%2C%20DD%20164.jpg,魚類
2250,クラカオスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でクラカオスズメダイと呼ばれる。,Q2491571,Amblyglyphidodon curacao,277597,92032756150200,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Staghorn_damsel_(Amblyglyphidodon_curacao)_(40321699242).jpg/960px-Staghorn_damsel_(Amblyglyphidodon_curacao)_(40321699242).jpg,https://commons.wikimedia.org/wiki/File:Staghorn%20damsel%20(Amblyglyphidodon%20curacao)%20(40321699242).jpg,魚類
2251,ニセクラカオスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でニセクラカオスズメダイと呼ばれる。,Q2791611,Amblyglyphidodon ternatensis,277601,92032756150300,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Ternate_damsel_(Amblyglyphidodon_ternatensis)_(46091586574).jpg/960px-Ternate_damsel_(Amblyglyphidodon_ternatensis)_(46091586574).jpg,https://commons.wikimedia.org/wiki/File:Ternate%20damsel%20(Amblyglyphidodon%20ternatensis)%20(46091586574).jpg,魚類
2252,ナミスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でナミスズメダイと呼ばれる。,Q2022648,Amblyglyphidodon leucogaster,218779,92032756150400,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Al-Qusair_13_April_2008_-_033.jpg/960px-Al-Qusair_13_April_2008_-_033.jpg,https://commons.wikimedia.org/wiki/File:Al-Qusair%2013%20April%202008%20-%20033.jpg,魚類
2253,ヒレナガスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でヒレナガスズメダイと呼ばれる。,Q2297618,Neoglyphidodon nigroris,278813,92032756160100,https://upload.wikimedia.org/wikipedia/commons/1/14/Neoglyphidodon_nigroris.jpg,https://commons.wikimedia.org/wiki/File:Neoglyphidodon%20nigroris.jpg,魚類
2254,クロスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でクロスズメダイと呼ばれる。,Q2478328,Neoglyphidodon melas,218833,92032756160200,https://upload.wikimedia.org/wikipedia/commons/4/4f/Neoglyphidodon_melas.jpg,https://commons.wikimedia.org/wiki/File:Neoglyphidodon%20melas.jpg,魚類
2255,シリキルリスズメ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でシリキルリスズメと呼ばれる。,Q794311,Chrysiptera hemicyanea,276832,92032756170200,https://upload.wikimedia.org/wikipedia/commons/e/e7/Crysiptera_hemicyanea.jpg,https://commons.wikimedia.org/wiki/File:Crysiptera%20hemicyanea.jpg,魚類
2256,ネズスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でネズスズメダイと呼ばれる。,Q1043658,Chrysiptera glauca,218783,92032756170300,,,魚類
2257,レモンスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でレモンスズメダイと呼ばれる。,Q1892164,Chrysiptera rex,276839,92032756170400,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/King_demoiselle_(Chrysiptera_rex)_(36830120810).jpg/960px-King_demoiselle_(Chrysiptera_rex)_(36830120810).jpg,https://commons.wikimedia.org/wiki/File:King%20demoiselle%20(Chrysiptera%20rex)%20(36830120810).jpg,魚類
2258,ミヤコキセンスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でミヤコキセンスズメダイと呼ばれる。,Q860564,Chrysiptera brownriggii,276827,92032756170500,,,魚類
2259,スジブチスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でスジブチスズメダイと呼ばれる。,Q2203882,Chrysiptera biocellata,218784,92032756170600,https://upload.wikimedia.org/wikipedia/commons/b/b3/Twospot_damselfish_Chrysiptera_biocellata_(7568518220).jpg,https://commons.wikimedia.org/wiki/File:Twospot%20damselfish%20Chrysiptera%20biocellata%20(7568518220).jpg,魚類
2260,イチモンスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でイチモンスズメダイと呼ばれる。,Q2625481,Chrysiptera unimaculata,218782,92032756170700,,,魚類
2261,ミスジスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でミスジスズメダイと呼ばれる。,Q3752045,Chrysiptera tricincta,276848,92032756170800,https://upload.wikimedia.org/wikipedia/commons/f/fa/MisujiSD.jpg,https://commons.wikimedia.org/wiki/File:MisujiSD.jpg,魚類
2262,セナキルリスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でセナキルリスズメダイと呼ばれる。,Q3752053,Chrysiptera starcki,276844,92032756170900,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Pomacentridae_-_Chrysiptera_starcki.JPG/960px-Pomacentridae_-_Chrysiptera_starcki.JPG,https://commons.wikimedia.org/wiki/File:Pomacentridae%20-%20Chrysiptera%20starcki.JPG,魚類
2263,アオスジスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でアオスジスズメダイと呼ばれる。,Q2258300,Chrysiptera caeruleolineata,276828,92032756171000,,,魚類
2264,スズメダイモドキ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海域にも生息する魚でスズメダイモドキと呼ばれる。,Q3039485,Hemiglyphidodon plagiometopon,212961,92032756180100,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/HemiglyphidPlagiom3RLS.jpg/960px-HemiglyphidPlagiom3RLS.jpg,https://commons.wikimedia.org/wiki/File:HemiglyphidPlagiom3RLS.jpg,魚類
2265,スミツキゴンベ,魚類,脊椎動物,スズキア目,ゴンベ科,ゴンベ科に分類され海域にも生息する魚でスミツキゴンベと呼ばれる。,Q3061220,Cirrhitops hubbardi,278135,92032757020100,,,魚類
2266,ベニゴンベ,魚類,脊椎動物,スズキア目,ゴンベ科,ゴンベ科に分類され海域にも生息する魚でベニゴンベと呼ばれる。,Q2388834,Neocirrhites armatus,281678,92032757030100,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Flame_Hawkfish_Neocirrhites_armatus.jpg/960px-Flame_Hawkfish_Neocirrhites_armatus.jpg,https://commons.wikimedia.org/wiki/File:Flame%20Hawkfish%20Neocirrhites%20armatus.jpg,魚類
2267,クロホシゴンベ,魚類,脊椎動物,スズキア目,ゴンベ科,ゴンベ科に分類され海域にも生息する魚でクロホシゴンベと呼ばれる。,Q2831718,Amblycirrhitus unimacula,277570,92032757040100,,,魚類
